annee;cde_age;cde_pays;pays;cde_mesure;mesure;cde_sexe;sexe;age;valeur_mesuree
2023;Y_GE65;FRA;France;PS;Personnes;_T;Total;65 ans et plus;14545272
2023;Y_GE65;FRA;France;PT;Pourcentage de la population;_T;Total;65 ans et plus;21,283
2023;Y_LT15;FRA;France;PS;Personnes;_T;Total;Moins de 15 ans;11678169,55
2023;Y_LT15;FRA;France;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,088
2023;Y_LT15;FRA;France;PS;Personnes;F;Sexe feminin;Moins de 15 ans;5701440,938
2023;Y_LT15;FRA;France;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,191
2023;Y_LT15;FRA;France;PS;Personnes;M;Sexe masculin;Moins de 15 ans;5976569,259
2023;Y_LT15;FRA;France;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,041
2024;Y_GE65;FRA;France;PS;Personnes;F;Sexe feminin;65 ans et plus;8361219
2024;Y_GE65;FRA;France;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;23,692
2024;Y15T64;FRA;France;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;21303539
2024;Y15T64;FRA;France;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;60,366
2024;Y15T64;FRA;France;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;20894695
2024;Y15T64;FRA;France;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;62,878
2024;Y_GE65;FRA;France;PS;Personnes;M;Sexe masculin;65 ans et plus;6435594
2024;Y_GE65;FRA;France;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,367
2024;Y15T64;FRA;France;PS;Personnes;_T;Total;De 15 a 64 ans;42198234
2024;Y15T64;FRA;France;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;61,584
2024;Y_GE65;FRA;France;PS;Personnes;_T;Total;65 ans et plus;14796813
2024;Y_GE65;FRA;France;PT;Pourcentage de la population;_T;Total;65 ans et plus;21,595
2024;Y_LT15;FRA;France;PS;Personnes;_T;Total;Moins de 15 ans;11525936,42
2024;Y_LT15;FRA;France;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;16,821
2024;Y_LT15;FRA;France;PS;Personnes;F;Sexe feminin;Moins de 15 ans;5626041,64
2024;Y_LT15;FRA;France;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;15,942
2024;Y_LT15;FRA;France;PS;Personnes;M;Sexe masculin;Moins de 15 ans;5900061,781
2024;Y_LT15;FRA;France;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,755
2002;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7279563
2002;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,773
2002;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;1921272
2002;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,623
2002;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3667018
2002;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,06
2002;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;850410
2002;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;15,784
2002;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1070862
2002;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,42
2002;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3612545
2002;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,515
2002;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1701151,513
2002;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;15,604
2002;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;830700,3702
2002;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;15,065
2002;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;870471,3858
2002;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;16,156
2003;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7288047
2003;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,691
2003;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;1956623
2003;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,905
2003;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3673209
2003;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,017
2003;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;865700
2003;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,03
2003;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1090923
2003;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,736
2003;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3614838
2003;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,396
2003;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1683360,211
2003;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;15,404
2003;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;821905,5351
2003;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;14,869
2003;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;861530,1193
2003;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,953
2004;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7301981
2004;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,653
2004;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;1989575
2004;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,161
2004;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3681239
2004;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,017
2004;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;879638
2004;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,253
2004;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1109937
2004;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,025
2004;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3620742
2004;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,322
2004;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1663538,313
2004;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;15,185
2004;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;812197,1807
2004;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;14,653
2004;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;851404,0364
2004;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,731
2005;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7321993
2005;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,64
2005;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2018267
2005;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,369
2005;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3691457
2005;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,034
2005;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;891408
2005;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,429
2005;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1126859
2005;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,262
2005;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3630536
2005;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,281
2005;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1647108,542
2005;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,991
2005;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;804009,8632
2005;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;14,457
2005;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;843080,6926
2005;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,538
2006;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7345798
2006;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,657
2006;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2041039
2006;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,521
2006;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3700915
2006;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,059
2006;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;901037
2006;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,57
2006;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1140002
2006;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,421
2006;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3644883
2006;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,291
2006;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1633548,852
2006;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,823
2006;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;797634,3154
2006;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;14,288
2006;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;835847,1585
2006;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,371
2007;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7367691
2007;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,685
2007;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2057753
2007;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,625
2007;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3706649
2007;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,073
2007;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;908626
2007;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,687
2007;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1149127
2007;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,508
2007;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3661042
2007;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,336
2007;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1623019,655
2007;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,69
2007;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;793213,4819
2007;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;14,156
2007;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;829832,1732
2007;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,24
2008;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7383182
2008;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,648
2008;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2073587
2008;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,718
2008;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3707815
2008;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,008
2008;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;915810
2008;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,798
2008;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1157777
2008;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,58
2008;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3675367
2008;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,33
2008;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1621020,181
2008;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,633
2008;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;792677,7562
2008;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;14,09
2008;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;828380,0707
2008;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,194
2009;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7385008
2009;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,49
2009;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2096461
2009;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,875
2009;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3702014
2009;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,821
2009;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;926047
2009;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,965
2009;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1170414
2009;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,721
2009;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3682994
2009;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,203
2009;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1625511,938
2009;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,635
2009;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;795144,9758
2009;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;14,077
2009;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;830398,106
2009;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,213
2010;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7365539
2010;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,229
2010;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2127908
2010;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;19,134
2010;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3685371
2010;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,533
2010;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;940290
2010;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;17,23
2010;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1187618
2010;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,967
2010;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3680168
2010;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,973
2010;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1627942,335
2010;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,638
2010;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;796384,6922
2010;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;14,06
2010;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;831507,0121
2010;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,237
2011;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7314648
2011;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,869
2011;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2163085
2011;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;19,479
2011;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3650980
2011;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,13
2011;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;956159
2011;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;17,581
2011;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1206926
2011;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;21,3
2011;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3663668
2011;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,658
2011;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1627200,997
2011;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,653
2011;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;795652,8591
2011;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;14,042
2011;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;831517,339
2011;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,289
2012;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7230056
2012;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,46
2012;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2194106
2012;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;19,865
2012;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3596111
2012;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;66,656
2012;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;969943
2012;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;17,978
2012;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1224163
2012;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;21,667
2012;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3633945
2012;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,318
2012;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1620855,218
2012;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,675
2012;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;791839,2312
2012;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;14,015
2012;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;829006,3025
2012;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,366
2013;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7134205
2013;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,062
2013;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2223141
2013;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;20,274
2013;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3533973
2013;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;66,182
2013;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;982811
2013;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,406
2013;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1240330
2013;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;22,048
2013;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3600232
2013;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;63,999
2013;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1607828,596
2013;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,663
2013;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;784921,1315
2013;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,953
2013;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;822961,3453
2013;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,412
2014;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;7049604
2014;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;64,72
2014;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2253799
2014;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;20,691
2014;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3480154
2014;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;65,777
2014;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;996763
2014;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,839
2014;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1257036
2014;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;22,441
2014;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3569450
2014;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;63,722
2014;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1588985,5
2014;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,588
2014;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;775093,392
2014;Y_LT15;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;13,837
2014;Y_LT15;GRC;Grece;PS;Personnes;M;Sexe masculin;Moins de 15 ans;813886,0715
2014;Y_LT15;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;15,383
2015;Y15T64;GRC;Grece;PS;Personnes;_T;Total;De 15 a 64 ans;6972579,5
2015;Y15T64;GRC;Grece;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;64,436
2015;Y_GE65;GRC;Grece;PS;Personnes;_T;Total;65 ans et plus;2280963
2015;Y_GE65;GRC;Grece;PT;Pourcentage de la population;_T;Total;65 ans et plus;21,079
2015;Y15T64;GRC;Grece;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;3432993
2015;Y15T64;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;65,436
2015;Y_GE65;GRC;Grece;PS;Personnes;M;Sexe masculin;65 ans et plus;1009866,5
2015;Y_GE65;GRC;Grece;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,249
2015;Y_GE65;GRC;Grece;PS;Personnes;F;Sexe feminin;65 ans et plus;1271096,5
2015;Y_GE65;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;22,802
2015;Y15T64;GRC;Grece;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;3539586,5
2015;Y15T64;GRC;Grece;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;63,495
2015;Y_LT15;GRC;Grece;PS;Personnes;_T;Total;Moins de 15 ans;1567296,694
2015;Y_LT15;GRC;Grece;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;14,484
2015;Y_LT15;GRC;Grece;PS;Personnes;F;Sexe feminin;Moins de 15 ans;763885,1085
